1 3 4 6 -0.034795
1 3 4 7 0.496154
1 3 4 8 0.412372
1 3 5 5 0.154976
1 3 5 6 0.214914
1 3 5 7 0.573740
1 3 6 1 0.195961
1 3 6 9 0.724621
1 3 6 11 0.255621
1 3 7 1 0.236726
1 3 7 4 -0.464300
1 3 7 5 -0.315894
1 3 7 9 -0.371801
1 3 8 5 -0.578645
1 3 8 8 -0.912374
1 3 8 11 0.191050
1 3 9 1 0.528150
1 3 9 4 -0.770655
1 3 9 9 0.796167
1 3 10 10 0.410422
1 3 11 2 -0.964503
1 3 11 6 -0.968775
1 3 11 7 -0.790333
1 4 1 1 -0.082729
1 4 1 5 0.075634
1 4 1 8 -0.577839
1 4 2 5 -0.074088
1 4 3 1 0.586794
1 4 4 1 0.263845
1 4 4 4 -0.915714
1 4 4 7 0.868680
1 4 4 11 -0.729314
1 4 5 3 -0.011977
1 4 5 4 0.736757
1 4 5 5 0.769309
1 4 5 6 -0.385130
1 4 5 10 0.261361
1 4 6 1 -0.851724
1 4 6 5 0.040391
1 4 7 1 0.378586
1 4 7 5 0.182841
1 4 9 3 0.828805
1 4 9 4 0.188178
1 4 9 7 -0.961249
1 4 10 9 -0.609223
1 4 10 11 0.113098
1 4 11 5 -0.808243
1 4 11 6 -0.975438
1 4 11 9 0.602256
1 5 1 1 -0.962806
1 5 1 2 -0.513888
1 5 1 8 -0.857647
1 5 1 10 -0.984000
1 5 2 1 0.943947
1 5 2 2 0.429054
1 5 2 7 0.663009
1 5 2 8 0.017695
1 5 2 11 -0.786767
1 5 3 3 0.896869
1 5 3 6 -0.534344
1 5 3 10 0.297773
1 5 4 2 -0.383606
1 5 5 7 0.862644
1 5 5 9 0.072992
1 5 6 10 -0.341959
1 5 7 3 -0.164421
1 5 7 7 -0.565651
1 5 7 9 0.259301
1 5 8 5 0.674307
1 5 8 11 0.009047
1 5 9 4 0.154038
1 5 9 7 0.200649
1 5 10 4 0.153071
1 5 10 10 -0.325537
1 5 11 2 0.346107
1 5 11 3 0.356544
1 5 11 4 0.359203
1 5 11 5 -0.990719
1 5 11 6 0.222102
1 6 1 7 -0.132023
1 6 1 8 -0.628005
1 6 1 10 -0.019107
1 6 1 11 -0.162866
1 6 3 6 0.336458
1 6 3 7 0.740684
1 6 3 8 -0.037210
1 6 3 9 -0.259536
1 6 3 10 -0.432612
1 6 4 2 0.359548
1 6 4 7 0.135237
1 6 4 9 0.931926
1 6 5 2 -0.381215
1 6 5 3 0.048919
1 6 6 4 0.071609
1 6 6 8 0.564968
1 6 7 2 0.587395
1 6 7 10 -0.148227
1 6 9 3 -0.466781
1 6 9 4 0.151567
1 6 9 5 -0.111301
1 6 9 7 0.018078
1 6 10 2 -0.616490
1 6 10 5 -0.747277
1 6 10 7 -0.957798
1 6 10 9 -0.913517
1 6 11 5 -0.091248
1 6 11 8 -0.669098
1 6 11 9 0.998780
1 6 11 10 0.920155
1 7 1 1 -0.675610
1 7 1 10 -0.779860
1 7 1 11 -0.516227
1 7 2 3 -0.054345
1 7 2 4 -0.474312
1 7 2 7 -0.013904
1 7 2 10 0.552794
1 7 2 11 0.670436
1 7 3 8 -0.920735
1 7 4 3 -0.113968
1 7 4 6 0.972142
1 7 5 8 -0.192727
1 7 5 11 0.292946
1 7 6 8 -0.785894
1 7 6 9 -0.216799
1 7 7 5 0.630284
1 7 7 6 0.153364
1 7 7 9 -0.989033
1 7 8 2 0.526257
1 7 8 8 0.030654
1 7 10 8 0.728736
1 7 11 2 -0.794051
1 7 11 5 0.878121
1 7 11 8 0.508522
1 7 11 11 0.857813
1 8 2 9 -0.129576
1 8 2 11 -0.682564
1 8 3 1 -0.225990
1 8 3 6 0.724158
1 8 3 7 -0.735996
1 8 3 11 -0.071072
1 8 4 2 0.247002
1 8 4 4 0.403847
1 8 4 5 -0.775045
1 8 4 8 -0.319082
1 8 4 11 -0.783098
1 8 5 11 -0.254971
1 8 6 2 0.053149
1 8 6 3 -0.988340
1 8 6 6 -0.519939
1 8 6 8 0.225486
1 8 6 9 0.647678
1 8 6 10 0.062483
1 8 6 11 -0.924293
1 8 7 1 -0.628091
1 8 7 6 0.532019
1 8 7 7 -0.925459
1 8 7 9 -0.691104
1 8 9 1 0.364932
1 8 9 11 0.747508
1 8 10 8 0.590426
1 8 11 6 0.356384
1 9 1 3 -0.572421
1 9 1 8 0.873378
1 9 1 11 0.064289
1 9 2 3 -0.908222
1 9 2 5 0.532849
1 9 2 7 0.921152
1 9 2 10 0.747360
1 9 3 2 -0.700500
1 9 4 3 0.642256
1 9 4 4 0.333662
1 9 4 6 0.794324
1 9 5 6 -0.579222
1 9 5 8 0.090741
1 9 5 10 0.851865
1 9 6 1 0.702925
1 9 7 2 0.364811
1 9 7 5 -0.065374
1 9 7 11 0.341764
1 9 8 2 -0.260797
1 9 8 3 -0.151841
1 9 8 4 0.522765
1 9 8 5 0.369741
1 9 8 9 0.443790
1 9 9 3 -0.508462
1 9 9 5 0.870444
1 9 9 7 0.072176
1 9 10 3 -0.746427
1 9 10 5 0.748804
1 9 10 8 -0.393691
1 10 1 2 0.110874
1 10 1 8 0.825527
1 10 1 9 0.273106
1 10 2 3 -0.185295
1 10 2 5 0.790183
1 10 2 6 0.480930
1 10 2 7 -0.290596
1 10 2 10 -0.536629
1 10 3 2 -0.805837
1 10 3 3 -0.242152
1 10 3 8 -0.608249
1 10 3 11 0.987428
1 10 4 2 -0.045800
1 10 4 4 0.594233
1 10 4 6 -0.962071
1 10 4 10 -0.788284
1 10 5 5 0.628535
1 10 5 6 0.834921
1 10 5 9 0.011644
1 10 6 5 0.731736
1 10 6 9 -0.175523
1 10 7 1 0.078059
1 10 8 2 0.928489
1 10 8 3 0.875602
1 10 8 4 0.383477
1 10 8 10 0.519183
1 10 9 3 -0.305367
1 10 9 6 -0.463464
1 10 9 7 -0.096853
1 10 10 9 -0.244360
1 10 11 1 0.532597
1 10 11 5 -0.104438
1 10 11 6 -0.113592
1 10 11 8 0.995958
1 10 11 9 -0.025559
1 10 11 11 0.669141
1 11 1 1 0.272458
1 11 1 8 -0.759052
1 11 2 11 0.685372
1 11 3 3 0.537962
1 11 3 5 0.194653
1 11 4 6 0.889382
1 11 5 3 0.919786
1 11 5 4 -0.658526
1 11 6 1 -0.806460
1 11 6 8 -0.369047
1 11 8 2 0.153106
1 11 8 4 0.392473
1 11 8 6 -0.442187
1 11 8 11 -0.097563
1 11 9 1 -0.021564
1 11 9 2 -0.351657
1 11 9 6 -0.642621
1 11 9 9 -0.862641
1 11 9 10 0.294318
1 11 10 1 -0.971008
1 11 10 3 -0.989865
1 11 10 4 0.489176
1 11 10 6 -0.813356
1 11 10 8 -0.561520
1 11 10 10 -0.888896
1 11 11 11 -0.656598
2 1 1 8 0.280896
2 1 1 9 0.907511
2 1 2 4 0.235453
2 1 2 8 0.817745
2 1 4 8 -0.881874
2 1 5 6 -0.976541
2 1 5 11 -0.652898
2 1 6 3 0.847643
2 1 6 4 0.754009
2 1 6 9 0.233002
2 1 6 10 -0.659149
2 1 7 6 -0.867918
2 1 8 5 0.476132
2 1 8 7 -0.112461
2 1 8 11 0.248104
2 1 9 2 -0.812512
2 1 9 3 0.476898
2 1 9 7 -0.403308
2 1 9 8 -0.967673
2 1 9 9 0.784125
2 1 10 6 -0.732536
2 1 11 7 -0.075009
2 2 1 7 -0.253072
2 2 1 8 0.159447
2 2 1 9 0.089351
2 2 1 10 0.155119
2 2 2 1 0.241640
2 2 4 2 0.608250
2 2 4 10 0.809122
2 2 5 1 -0.956845
2 2 5 2 0.415174
2 2 5 4 0.596021
2 2 5 6 -0.638756
2 2 5 8 -0.439439
2 2 5 11 -0.167863
2 2 8 1 0.166430
2 2 8 2 0.143985
2 2 8 5 -0.065207
2 2 9 1 -0.099574
2 2 9 5 -0.252017
2 2 9 6 0.254168
2 2 9 9 0.700311
2 2 10 1 0.817707
2 2 10 8 -0.129850
2 2 11 7 -0.126038
2 2 11 8 0.823676
2 2 11 10 0.005400
2 2 11 11 0.841331
2 3 1 2 0.018401
2 3 1 6 -0.810128
2 3 1 11 0.636905
2 3 3 9 -0.918440
2 3 3 11 -0.869394
2 3 4 7 -0.100090
2 3 4 9 -0.433495
2 3 6 1 -0.958284
2 3 6 4 -0.607914
2 3 6 8 -0.950434
2 3 6 9 -0.671348
2 3 7 1 0.167518
2 3 7 9 0.699468
2 3 8 5 -0.653750
2 3 8 11 0.687308
2 3 9 2 -0.637480
2 3 9 3 0.747317
2 3 9 5 -0.680578
2 3 9 6 -0.444463
2 3 9 8 -0.454213
2 3 10 6 0.366479
2 3 10 7 -0.506173
2 3 10 11 0.490750
2 3 11 3 -0.700219
2 3 11 4 0.566383
2 4 1 2 -0.067261
2 4 1 4 0.615668
2 4 1 5 -0.959242
2 4 1 6 -0.018657
2 4 1 10 -0.171090
2 4 1 11 0.555468
2 4 2 6 -0.370389
2 4 2 7 -0.155920
2 4 2 10 -0.706026
2 4 3 6 0.994428
2 4 4 6 0.157258
2 4 5 2 0.474867
2 4 5 4 0.509564
2 4 5 6 0.024055
2 4 5 7 -0.560931
2 4 5 9 0.676551
2 4 6 5 0.090452
2 4 6 11 -0.034328
2 4 7 8 -0.248027
2 4 8 2 0.807544
2 4 8 6 -0.398658
2 4 8 8 0.677594
2 4 8 11 -0.283256
2 4 9 4 0.469316
2 4 10 3 -0.355990
2 4 10 4 -0.243251
2 4 10 11 -0.021859
2 4 11 3 0.935679
2 4 11 4 -0.142934
2 5 1 3 -0.983487
2 5 1 11 0.181169
2 5 2 2 0.026767
2 5 2 7 -0.843280
2 5 3 1 0.420137
2 5 3 2 0.110527
2 5 3 9 -0.956077
2 5 3 10 -0.063959
2 5 4 5 0.319906
2 5 4 6 0.187495
2 5 4 10 -0.688497
2 5 5 1 0.473255
2 5 5 11 -0.369559
2 5 7 2 -0.389728
2 5 7 5 -0.031419
2 5 8 1 -0.760756
2 5 8 3 -0.910220
2 5 8 7 0.825571
2 5 8 11 -0.073701
2 5 10 1 -0.178986
2 5 10 3 0.694143
2 5 10 4 0.079554
2 5 11 8 0.257458
2 5 11 11 0.104787
2 6 1 2 -0.791172
2 6 1 5 0.862338
2 6 1 7 -0.249350
2 6 2 9 0.852762
2 6 3 2 0.137613
2 6 3 4 0.871881
2 6 4 1 -0.768161
2 6 4 10 -0.153716
2 6 5 8 0.041854
2 6 5 11 -0.098023
2 6 6 4 -0.143707
2 6 6 5 0.031108
2 6 6 11 0.061062
2 6 7 9 -0.999185
2 6 8 1 0.114772
2 6 8 2 -0.490617
2 6 8 5 0.656046
2 6 9 3 -0.494364
2 6 9 4 0.017603
2 6 9 6 -0.280092
2 6 9 7 -0.259816
2 6 10 4 0.732389
2 6 10 7 0.638663
2 6 11 3 0.431067
2 6 11 10 0.942140
2 6 11 11 0.291343
2 7 1 2 -0.148180
2 7 1 8 0.616254
2 7 2 3 0.691080
2 7 3 1 -0.131206
2 7 3 5 -0.551023
2 7 3 9 -0.986884
2 7 4 6 0.301828
2 7 5 4 0.584389
2 7 5 8 0.396903
2 7 5 10 -0.942838
2 7 6 1 -0.046916
2 7 7 5 0.661460
2 7 8 4 0.595974
2 7 8 6 -0.601215
2 7 8 8 -0.313385
2 7 8 9 -0.362396
2 7 9 2 0.523350
2 7 10 7 0.837241
2 7 10 10 -0.194707
2 7 11 3 0.914978
2 7 11 6 -0.902840
2 8 1 2 -0.648599
2 8 1 8 0.099078
2 8 2 4 -0.866828
2 8 3 1 0.908936
2 8 3 5 -0.603676
2 8 3 10 -0.716557
2 8 4 1 0.916740
2 8 4 7 0.025743
2 8 4 11 0.921141
2 8 5 3 0.773579
2 8 5 5 -0.001006
2 8 5 6 0.401900
2 8 5 11 0.145373
2 8 6 1 -0.267625
2 8 6 10 -0.883143
2 8 7 2 -0.483882
2 8 7 5 0.879235
2 8 7 6 0.283487
2 8 7 11 -0.790620
2 8 8 1 0.631037
2 8 8 7 -0.288967
2 8 8 10 0.860447
2 8 9 3 0.521521
2 8 9 4 0.115819
2 8 9 8 -0.518789
2 8 9 11 -0.148967
2 8 10 5 -0.925824
2 8 10 7 -0.911255
2 8 10 8 0.750437
2 8 11 4 0.872417
2 8 11 5 0.429187
2 8 11 8 -0.346002
2 8 11 10 -0.642034
2 9 1 1 -0.945639
2 9 1 3 -0.498633
2 9 1 5 -0.549938
2 9 1 6 0.234515
2 9 1 11 0.342735
2 9 2 5 0.656405
2 9 2 7 0.334333
2 9 2 11 -0.496894
2 9 3 3 -0.763566
2 9 3 6 0.100884
2 9 4 1 -0.124610
2 9 4 6 0.610807
2 9 4 7 -0.529451
2 9 4 10 -0.031857
2 9 4 11 -0.976794
2 9 6 6 0.464480
2 9 6 7 0.650805
2 9 6 8 0.758374
2 9 7 6 -0.498141
2 9 7 10 0.971730
2 9 7 11 -0.917718
2 9 8 3 0.324365
2 9 8 4 -0.930362
2 9 8 5 0.167360
2 9 8 8 0.935446
2 9 9 3 -0.833370
2 9 10 7 0.526145
2 9 10 8 0.367052
2 9 11 1 -0.846489
2 9 11 5 -0.276310
2 9 11 6 0.007635
2 9 11 10 -0.124829
2 9 11 11 0.521828
2 10 1 1 -0.008596
2 10 1 2 -0.498090
2 10 1 11 0.969787
2 10 2 1 -0.851497
2 10 2 6 0.008027
2 10 2 7 -0.159256
2 10 2 9 -0.845964
2 10 3 1 -0.596726
2 10 3 2 -0.754970
2 10 3 9 0.449899
2 10 3 10 0.114602
2 10 4 4 -0.632052
2 10 4 5 -0.808994
2 10 4 6 -0.894781
2 10 4 8 0.599098
2 10 5 3 0.123707
2 10 5 5 0.569355
2 10 5 10 -0.332064
2 10 6 7 0.485713
2 10 6 11 -0.226572
2 10 7 4 -0.838373
2 10 7 8 -0.305350
2 10 7 10 0.542167
2 10 8 4 -0.843332
2 10 8 8 -0.444706
2 10 8 10 0.202132
2 10 9 11 -0.460881
2 10 10 5 0.763763
2 10 10 7 -0.136588
2 10 10 11 0.743970
2 10 11 1 -0.638525
2 10 11 3 0.088232
2 10 11 5 -0.774441
2 10 11 8 -0.218563
2 11 1 2 -0.375099
2 11 1 3 0.612327
2 11 2 3 0.086836
2 11 2 7 0.440757
2 11 2 8 0.832345
2 11 3 2 0.861905
2 11 3 6 0.532552
2 11 3 7 -0.439801
2 11 4 7 -0.830000
2 11 4 8 0.201028
2 11 6 2 0.780105
2 11 6 4 0.653140
2 11 6 11 0.960538
2 11 7 3 -0.495008
2 11 7 8 -0.560740
2 11 7 10 -0.757298
2 11 8 4 -0.442481
2 11 8 5 0.132919
2 11 8 8 0.455770
2 11 9 1 0.956054
2 11 9 2 0.722764
2 11 9 3 -0.369187
2 11 9 9 -0.542015
2 11 9 10 -0.198755
2 11 10 1 0.211837
2 11 10 2 0.864154
2 11 10 4 0.280998
2 11 10 5 0.982440
2 11 10 6 0.108028
2 11 10 8 0.534969
2 11 10 10 -0.357978
2 11 11 1 0.764115
3 1 1 3 -0.175168
3 1 1 5 0.455894
3 1 2 3 -0.426670
3 1 2 4 -0.948204
3 1 2 9 -0.172574
3 1 3 3 -0.587687
3 1 3 10 0.269575
3 1 3 11 0.886216
3 1 4 4 0.914048
3 1 4 9 0.230449
3 1 4 11 -0.204287
3 1 5 1 0.704862
3 1 5 2 -0.083456
3 1 5 5 0.711851
3 1 5 7 -0.932724
3 1 5 9 -0.732892
3 1 5 10 -0.282930
3 1 6 5 -0.285301
3 1 6 6 -0.458397
3 1 6 7 -0.583608
3 1 7 1 0.692323
3 1 7 6 0.679960
3 1 7 7 0.757495
3 1 7 9 -0.570804
3 1 7 10 0.726976
3 1 8 4 -0.110662
3 1 8 7 -0.585212
3 1 8 11 -0.143536
3 1 9 1 -0.803643
3 1 9 4 -0.345636
3 1 9 5 0.074376
3 1 9 8 0.511284
3 1 10 1 0.887215
3 1 10 2 0.987796
3 1 10 11 0.754803
3 1 11 8 -0.869899
3 1 11 11 0.950937
3 2 1 1 0.614567
3 2 1 3 -0.597378
3 2 1 5 0.572399
3 2 2 4 0.612815
3 2 2 7 0.377944
3 2 3 3 -0.408417
3 2 3 5 -0.028848
3 2 3 9 0.910518
3 2 4 1 0.835240
3 2 4 4 0.437823
3 2 5 1 0.873077
3 2 5 7 0.894107
3 2 5 10 -0.317426
3 2 6 2 -0.689365
3 2 6 3 0.117994
3 2 6 5 -0.736683
3 2 6 10 -0.241411
3 2 7 4 -0.214941
3 2 7 7 0.801216
3 2 7 9 0.909094
3 2 8 3 -0.758255
3 2 8 4 -0.095131
3 2 8 9 -0.530689
3 2 9 8 0.473798
3 2 9 10 0.709707
3 2 10 4 -0.200662
3 2 10 9 0.831958
3 2 11 4 -0.069776
3 2 11 7 -0.962488
3 3 1 2 0.188089
3 3 1 9 0.204572
3 3 2 6 0.544825
3 3 2 8 -0.827062
3 3 3 8 0.094754
3 3 3 11 -0.776392
3 3 4 3 0.659386
3 3 4 4 -0.082618
3 3 4 10 0.024631
3 3 5 2 0.600748
3 3 5 8 -0.140555
3 3 5 9 -0.787142
3 3 6 4 -0.491096
3 3 6 5 0.273129
3 3 6 11 0.781720
3 3 7 2 -0.513257
3 3 7 11 -0.048179
3 3 8 1 -0.059209
3 3 8 2 -0.590708
3 3 8 4 0.640423
3 3 8 8 -0.422279
3 3 8 10 -0.375014
3 3 9 6 0.744518
3 3 9 9 0.554144
3 3 10 1 0.738456
3 3 11 3 0.011833
3 3 11 4 0.001039
3 3 11 6 -0.334988
3 3 11 7 -0.938741
3 3 11 10 -0.300560
3 4 1 3 0.493137
3 4 1 7 0.500488
3 4 1 9 -0.777869
3 4 2 1 0.767562
3 4 2 4 0.568165
3 4 2 8 0.904637
3 4 2 10 0.088896
3 4 2 11 0.855763
3 4 3 2 -0.912527
3 4 3 3 0.955102
3 4 3 10 -0.703980
3 4 4 4 -0.459729
3 4 4 9 -0.623080
3 4 4 10 -0.669270
3 4 4 11 0.408597
3 4 5 9 0.476854
3 4 6 4 -0.152489
3 4 6 8 -0.934340
3 4 7 1 0.113261
3 4 7 6 -0.478596
3 4 8 5 -0.503373
3 4 8 8 -0.119184
3 4 8 10 -0.160025
3 4 9 10 0.859013
3 4 10 1 0.817462
3 4 10 5 0.960357
3 4 10 8 0.241609
3 4 10 10 0.300590
3 4 11 2 -0.847972
3 4 11 4 -0.944908
3 4 11 5 0.293413
3 4 11 10 -0.071928
3 5 1 4 0.982892
3 5 1 7 0.026625
3 5 2 1 0.121549
3 5 2 4 -0.148977
3 5 2 5 0.916036
3 5 3 1 0.659992
3 5 3 3 0.305871
3 5 3 9 -0.711912
3 5 4 8 0.208404
3 5 5 2 -0.605408
3 5 6 5 -0.069377
3 5 6 9 0.852757
3 5 7 4 -0.715094
3 5 7 5 -0.840087
3 5 7 11 0.745788
3 5 8 1 0.000697
3 5 8 2 0.053529
3 5 8 11 -0.764775
3 5 9 3 0.955683
3 5 9 5 0.231647
3 5 10 2 0.780805
3 5 10 5 -0.370070
3 5 10 9 0.617743
3 5 11 2 0.220333
3 5 11 6 -0.473811
3 5 11 7 0.113509
3 6 1 2 0.460054
3 6 1 4 -0.463146
3 6 1 9 0.828326
3 6 1 10 0.757608
3 6 2 10 0.399088
3 6 3 11 0.711327
3 6 4 1 -0.188812
3 6 4 3 -0.530252
3 6 4 7 -0.333451
3 6 6 1 -0.662825
3 6 6 6 0.961774
3 6 7 2 -0.715284
3 6 7 6 -0.751191
3 6 7 10 -0.502498
3 6 8 8 0.901786
3 6 8 10 0.719200
3 6 9 6 -0.001437
3 6 10 10 0.117937
3 6 11 3 -0.591010
3 6 11 4 0.003839
3 6 11 7 0.100236
3 6 11 9 -0.790289
3 6 11 11 0.798977
3 7 1 1 0.711842
3 7 1 4 -0.845447
3 7 1 9 -0.259325
3 7 1 10 0.947299
3 7 2 4 0.299917
3 7 2 5 0.982292
3 7 2 6 0.761840
3 7 3 2 0.665048
3 7 4 1 -0.820459
3 7 4 6 -0.962119
3 7 4 8 0.433360
3 7 4 10 -0.085705
3 7 5 4 -0.287143
3 7 5 5 0.359352
3 7 5 7 -0.041518
3 7 5 9 0.806840
3 7 6 1 -0.249134
3 7 6 10 0.648608
3 7 7 2 -0.960713
3 7 7 3 -0.813459
3 7 7 6 0.574286
3 7 8 4 0.841537
3 7 8 5 0.676980
3 7 8 7 0.173139
3 7 8 10 0.564982
3 7 9 1 0.733004
3 7 9 4 0.081311
3 7 10 1 -0.550542
3 7 10 4 -0.185686
3 7 10 5 0.292952
3 7 10 7 -0.518360
3 7 10 8 0.753423
3 7 11 1 0.200536
3 7 11 2 0.907629
3 7 11 6 0.758397
3 7 11 7 0.084344
3 7 11 8 0.596796
3 7 11 10 -0.269749
3 8 1 8 -0.718635
3 8 1 9 0.929673
3 8 2 6 -0.594015
3 8 2 7 0.472545
3 8 2 8 -0.634847
3 8 2 10 -0.059671
3 8 3 2 0.883004
3 8 3 6 -0.539224
3 8 3 7 -0.225229
3 8 4 1 0.825842
3 8 4 11 0.529377
3 8 5 3 -0.140673
3 8 5 9 0.279860
3 8 5 10 -0.684891
3 8 6 2 0.228206
3 8 6 3 0.013012
3 8 6 5 -0.584386
3 8 6 8 -0.442009
3 8 6 9 0.660073
3 8 7 3 0.144724
3 8 7 11 0.844617
3 8 8 5 -0.188192
3 8 8 7 -0.904342
3 8 8 11 -0.899532
3 8 9 1 0.767113
3 8 9 2 -0.847760
3 8 9 11 0.729644
3 8 10 2 -0.084723
3 8 10 3 0.188180
3 8 10 7 -0.973771
3 9 1 5 0.284108
3 9 1 7 0.430032
3 9 1 11 0.103107
3 9 2 2 0.082395
3 9 2 4 -0.212262
3 9 3 4 0.942043
3 9 3 7 0.143928
3 9 3 8 0.015993
3 9 7 8 0.383493
3 9 7 11 -0.360026
3 9 8 1 0.219232
3 9 9 5 0.370373
3 9 9 8 -0.994831
3 9 9 11 -0.390695
3 9 10 1 -0.970568
3 9 11 3 -0.855173
3 10 1 1 -0.947375
3 10 1 8 -0.119642
3 10 2 2 -0.532634
3 10 2 6 0.666296
3 10 2 7 -0.734157
3 10 3 3 -0.613904
3 10 3 5 -0.806623
3 10 3 11 0.114003
3 10 4 7 -0.304548
3 10 4 11 -0.802317
3 10 6 5 -0.425269
3 10 6 6 -0.777600
3 10 6 7 -0.999217
3 10 6 9 -0.465618
3 10 6 11 -0.417802
3 10 7 1 -0.231641
3 10 7 2 -0.638840
3 10 7 8 0.795778
3 10 7 9 -0.293375
3 10 7 10 0.298163
3 10 8 3 -0.630495
3 10 8 8 -0.887616
3 10 8 11 0.897482
3 10 9 2 0.116274
3 10 9 4 0.671969
3 10 9 5 0.737019
3 10 9 7 0.531616
3 10 9 8 -0.457223
3 10 9 9 0.415348
3 10 10 1 -0.975229
3 10 10 10 -0.900033
3 10 11 5 0.647133
3 10 11 8 -0.436542
3 10 11 9 0.950930
3 10 11 10 -0.600542
3 10 11 11 -0.345883
3 11 1 3 -0.426757
3 11 1 5 0.930731
3 11 2 4 0.641113
3 11 3 8 0.950466
3 11 4 4 -0.815686
3 11 4 7 -0.693676
3 11 4 8 -0.762257
3 11 5 2 0.146105
3 11 5 3 0.957100
3 11 5 5 0.056412
3 11 6 5 -0.964143
3 11 6 9 0.908848
3 11 6 10 0.608234
3 11 6 11 0.281281
3 11 7 2 -0.807492
3 11 7 5 -0.897110
3 11 7 10 -0.557175
3 11 8 1 -0.335797
3 11 8 9 0.348092
3 11 8 10 -0.194071
3 11 9 4 0.670369
3 11 9 8 0.571002
3 11 9 11 -0.163442
3 11 10 1 0.871476
3 11 10 5 0.841082
3 11 10 10 0.159093
3 11 10 11 0.773420
3 11 11 5 0.132286
3 11 11 6 0.046171
4 1 1 2 -0.872527
4 1 1 5 0.059404
4 1 1 6 0.018518
4 1 1 7 0.221316
4 1 1 8 0.421198
4 1 1 10 0.832004
4 1 2 1 0.149424
4 1 2 3 -0.606206
4 1 2 7 -0.872062
4 1 2 11 0.691222
4 1 3 4 -0.769162
4 1 4 8 0.194411
4 1 5 6 0.972564
4 1 6 6 -0.143223
4 1 7 1 0.848086
4 1 7 5 -0.745581
4 1 7 7 -0.857294
4 1 7 8 -0.160602
4 1 8 1 -0.497320
4 1 8 4 0.346980
4 1 8 6 0.282439
4 1 8 10 -0.095087
4 1 9 10 -0.114380
4 1 10 1 0.196274
4 1 10 2 -0.874652
4 1 10 3 -0.722549
4 1 10 7 0.878990
4 1 10 10 -0.061183
4 1 11 1 0.390292
4 2 2 5 0.987229
4 2 2 6 -0.480655
4 2 2 11 0.824163
4 2 3 1 0.232748
4 2 3 2 -0.847116
4 2 3 3 0.330148
4 2 3 4 -0.583501
4 2 3 5 0.557627
4 2 4 4 -0.514237
4 2 4 11 0.468387
4 2 5 2 -0.531761
4 2 5 5 0.835048
4 2 5 6 -0.430087
4 2 6 5 -0.311488
4 2 6 6 -0.159269
4 2 6 7 0.431777
4 2 6 10 -0.602464
4 2 6 11 -0.372189
4 2 8 2 -0.551879
4 2 8 4 -0.055546
4 2 8 11 -0.341847
4 2 9 3 0.974561
4 2 9 7 -0.699347
4 2 9 8 0.892272
4 2 10 6 0.975349
4 2 10 9 -0.272892
4 2 11 5 -0.863120
4 2 11 9 -0.638147
4 2 11 10 -0.616739
4 3 1 10 -0.832472
4 3 1 11 0.093856
4 3 2 2 -0.427685
4 3 2 6 0.516163
4 3 2 7 -0.200533
4 3 3 1 0.870679
4 3 3 4 0.596659
4 3 3 8 0.883061
4 3 3 11 -0.132563
4 3 4 1 -0.052737
4 3 4 4 -0.285051
4 3 5 2 0.250148
4 3 5 5 -0.723055
4 3 5 7 0.002353
4 3 5 8 0.661629
4 3 5 9 0.588972
4 3 5 10 -0.214663
4 3 6 2 0.297890
4 3 6 6 -0.315990
